TOKEN_NO	TOKENS
3013	ಹುಟಿಸಿಬುಟಿತ್ತು
3014	.
3015	ಇತ್ತ
3016	ಹಣತೆ
3017	ತುಂಬಿ
3018	ಮಗ್ಗಲಾದ
3019	ಲಕುಸುಮಿಗೆ
3020	ಬಕಪಟಿಗೆ
3021	ನಿದುರೆ
3022	ಹತ್ತನಿಲ
3023	.
3024	ಗಂಡಬುಟು
3025	ಇಲಿಗೆ
3026	ಏಳು
3027	ವರುಷ
3028	ಆಗಿತ್ತು
3029	.
3030	ಆ
3031	ಹಾತಾಪಳಿಯೋನು
3032	ಸೀಗಳ್ಳಿ
3033	ದ್ಯಾವಪ್ಪನ
3034	ಮಗಳ
3035	ಕಟಿಕೊಂಡು
3036	ಓಡೋಗಿದ್ದ
3037	.
3038	ಆಗಿನಿಂದಲೂ
3039	ಲಕುಸುಮಿ
3040	ಒಂಟಿ
3041	.
3042	ತೀರ
3043	ಬ್ಯಾಸರ
3044	ಆದರೆ
3045	ತೌರಿಗೆ
3046	ಹೋಗಿ
3047	ಅಣ್ಣ
3048	ಅವ್ವನೊಂದಿಗೆ
3049	ಇದ್ದು
3050	ಬರುತಿದಳು
3051	.
3052	ಇಲದಿದರೆ
3053	ಆಡು
3054	ಮೇಯಿಸಿಕೊಂಡು
3055	ಮುಟ್ಟಾದೊರ
3056	ಸ್ಯಾಲೆ
3057	ನೀರಿಗೆ
3058	ಹಾಕೊಂಡು
3059	ಹಡದೆ
3060	ಎತಿಕೊಂಡು
3061	ಇದ್ದ
3062	ಗುಡಿಸಲೊಳಗೆ
3063	ಕಾಲ
3064	ಹಾಕುತಿದಳು
3065	.
3066	ಈ
3067	ಮಧ್ಯೆ
3068	ಉರಿಯ
3069	,
3070	ಗಂಡಯಿಲದ
3071	ಹೆಣ್ಣು
3072	ಅಂತ
3073	ಮನೆಗೆ
3074	ನುಗ್ಗಿ
3075	ಹಿಡಿಕೊಳೋದಿಕೆ
3076	ಬಂದು
3077	ಬರಲುಕಡ್ಡಿಯಲಿ
3078	ಹೊಡೆಸಿಕೊಂಡು
3079	ಹೋಗಿದ್ದ
3080	.
3081	ತೋಟದ
3082	ಕೆಲಸಕೆ
3083	ಕರೆದಿದ್ದ
3084	ಪುರುಸಪ
3085	ತೆಂಗಿನಕಾಯಿ
3086	,
3087	ಎಳೆನೀರು
3088	,
3089	ಬಾಳೆಕಾಯಿಕೊಟ್ಟು
3090	ವಶಕರ
3091	ಮಾಡಿಕೊಳೋದಿಕೆ
3092	ಏನೇನೋ
3093	ಪರಿಯತನ
3094	ಪಟ್ಟಿದ್ದ
3095	.
3096	`
3097	ಹಬ್ಬ
3098	ಹರ್್ದಿವಸ್್ಗಳಲಿ
3099	ಬಂದು
3100	ಏನಾದರು
3101	ಈಸ್್ಕೊಂಡು
3102	ಹೋಗಣೆ
3103	'
3104	ಅಂತಲೇ
3105	ಇದ್ದ
3106	.
3107	ಸಾನುಭೋಗರ
3108	ಸೀನಪ್ಪ
3109	ಇನೂ
3110	ಗ್ಯಾನ
3111	ಮಾಡುತಲೇ
3112	ಇದ್ದ
3113	.
3114	ಆದರೆ
3115	ಲಕುಸುಮಿ
3116	ಯಾರ
3117	ಆಸ್್ಗೂ
3118	ಸೊಪ್ಪು
3119	ಹಾಕಿರನಿಲ
3120	.
3121	ಆದರೆ
3122	ಇವತ್ತೇಕೋ
3123	ಕಸ್ತೂರಿಯ
3124	ಅತ್ತ
3125	ಕಳಿಸಿ
3126	ಚಾಪೆ
3127	ಮೇಲೆ
3128	ತಾನೊಬಳೇ
3129	ಉಳ್ಳಿಕೊಂಡ
3130	ಅನಂತರ
3131	ಮನಸು
3132	ಬಾಳ
3133	ಚಂಚಲವಾಗಿಬುಟಿತು
3134	.
3135	ಸುಖಪಡೊ
3136	ವಯಸ್ಸಿಟುಕೊಂಡು
3137	ಎಲ್ಲಿಗಂಟ
3138	ಸೈಸೋದು
3139	?
3140	ಆಗ
3141	,
3142	ಬೀಳೊ
3143	ಭಯದಿಂದ
3144	ಕಸ್ತೂರಿ
3145	ಹಿಡಿಕೊಂಡಾಗ
3146	ಏನು
3147	ಅನಿಸದಿದರೂ
3148	ಈಗ
3149	ಅವನ
3150	ಎದೆಗೆ
3151	ತಾಕಿದ
3152	ಏಟು
3153	ಹಿತವಾಗಿ
3154	ಗಿಲಗರಿಸತೊಡಗಿತು
3155	.
3156	ಕಸ್ತೂರಿ
3157	ಹೆಚುಕಮಿ
3158	ತನ್ನ
3159	ಗಂಡನ
3160	ವಾರಿಗೆಯೋನೇ
3161	.
3162	ನೋಡಿದರೆ
3163	ಅವನಿಗಿಂತಲೂ
3164	ಗಟ್ಟಿಮುಟಾದ
3165	ಆಳು
3166	.
3167	ತನ್ನಂಗೆಯೇ
3168	ಕಷ್ಟಪಟೋನು
3169	ಅಂತ
3170	ಅವನ
3171	ಬಗ್ಗೆ
3172	41
3173	ಆದರವೋ
3174	?
3175	ಅಂತಃಕರಣವೋ
3176	?
3177	ಆರಕೆ
3178	ಏರದೆ
3179	ಮೂರಕೆ
3180	ಇಳಿಯದೆ
3181	ತನ್ನಪಾಡಿಗೆ
3182	ತಾನಿರೊ
3183	ಗುಣಕಾಗಿ
3184	ಮೆಚ್ಚಿಕೆಯೋ
3185	?
3186	ಅವನ
3187	ಪದಗಳ
3188	ಕಲೆಗಾರಿಕೆ
3189	ಮೇಲಿನ
3190	ಒಲವೋ
3191	?
3192	ಅವನು
3193	ತನ್ನ
3194	ಹೆಂಡತಿಯ
3195	ಹೂವಿನಂಗೆ
3196	ನೋಡ್್ಕೊತಿದ
3197	ಅನೋ
3198	ಬೆರಗಿಗಾಗಿ
3199	ಹುಟಿ
3200	ಕೊಂಡ
3201	ಕುತೂಹಲವೊ
3202	,
3203	ಆಸೆಯೊ
3204	?
3205	ಇಂಥೋ
3206	ನನ್ನ
3207	ಗಂಡನಾಗಿದರೆ
3208	.
3209	.
3210	.
3211	ಅವಳಿಗೆ
3212	ಮೈ
3213	ಜುಂ
3214	ಅಂತು
3215	.
3216	ಕಾಲುಕೊಕರಿಸಿಕೊಂಡು
3217	ಉಸಿರುಬುಟಳು
3218	.
3219	ಇನು
3220	ನಿದುರೆ
3221	ಹತೋದಿಲ
3222	.
3223	ಅವಳಿಗೆ
3224	ಉರಿಯ
3225	,
3226	ಪುರುಸಪ
3227	,
3228	ಸೀನಪ್ಪರೆಲ
3229	ಕಾಡಿದ
3230	ದಿವಸಗಳ
3231	ಇರುಳು
3232	ಬರೀ
3233	ಅಸಹನೆ
3234	ಸಿಟ್ಟು
3235	ಸೆಡವುಗಳಲಿ
3236	ಕಳೆದರೆ
3237	,
3238	ಈ
3239	ಇರುಳು
3240	ಮಾತರ
3241	ಮೈಪುಳುಕದಲಿ
3242	ಕಳೆಯಿತು
3243	.
3244	ಅತ್ತ
3245	ಕಸ್ತೂರಿ
3246	ಚಾಪೆ
3247	ಮೇಲೆ
3248	ಹೊಳ್ಳಾಡತೊಡಗಿದ
3249	.
3250	ದೇಹಕೆ
3251	ಆದ
3252	ಮಿತಿಮೀರಿದ
3253	ಆಯಾಸದಿಂದಲೋ
3254	,
3255	ಲಕುಸುಮಿ
3256	ಗೀಜಿದ
3257	ಒಳಗಾಯದಿಂದಲೋ
3258	ಒಂದೂ
3259	ತಿಳಿಯವಲದು
3260	.
3261	ಹೊಳ್ಳಾಟ
3262	ಹೆಚಾದಾಗ
3263	ಅದು
3264	ಯಾವುದು
3265	ಅಂತ
3266	ಹೊಳೆಯತೊಡಗಿತು
3267	.
3268	ಅವಳ
3269	ಎದೆಯ
3270	ಸಂಧಿಗೆ
3271	ಸರಿಯಾಗಿ
3272	ತಾಕಿದ
3273	ಕೈ
3274	,
3275	ಆ
3276	ಸ್ಪುರುಷದ
3277	ಬಿಸಿಯ
3278	ತನ್ನ
3279	ಮನಸಿಗೆ
3280	ಮುಟಿಸಿಬುಟಿತು
3281	.
3282	ತನ್ನ
3283	ಗುಂಡಿಗೆಯನೇ
3284	ಅಲುಗಾಡಿಸೊ
3285	ಶಕುತಿ
3286	ಅದಕೆ
3287	ಇತ್ತಾ
3288	?
3289	ಎಂದೂ
3290	ಹಿಂಗಾಗಿರನಿಲ
3291	.
3292	ರಾಗಿ
3293	ಬೀಸೊ
3294	ಹೆಂಗಸರ
3295	ಸನಿಹ
3296	ಇರುಳು
3297	ಪೂರುತಿ
3298	ಒಬನೇ
3299	ಗಂಡಸು
3300	ಕುಂತು
3301	ಪದ
3302	ಹೇಳುತಿದಾಗಲೂ
3303	ಹಿಂಗೆ
3304	ಮನಸು
3305	ಮಿಡಿದಿರನಿಲ
3306	.
3307	ತಿಮ್ಮು
3308	ಹೋದ
3309	ಮೇಲೆ
3310	,
3311	ಅವಳ
3312	ನೆನಪಲೆ
3313	ಎಲವೂ
3314	ಹೋಯಿತು
3315	.
3316	ಯಾವ
3317	ಹೆಣ್ಣೂ
3318	ತಿಮ್ಮುಗೆ
3319	ಸಾಟಿಯಾಗೋಳಲ
3320	.
3321	ತಿಮ್ಮು
3322	ಒಬಳನು
3323	ಬುಟು
3324	ಉಳಿದೋಱ್ಯಾರೂ
3325	ತಿಮ್ಮುಹಂಗೆ
3326	ಆಗೋರಲ
3327	.
3328	ಹಂಗೇ
3329	ಇದ್ದೋನಿಗೆ
3330	ಇವತ್ತು
3331	ಒಂದು
3332	ಹೆಣ್ಣಿನ
3333	ಸ್ಪುರುಷದಿಂದ
3334	ಹೆಂಗಾಗಿಹೋಯಿತು
3335	?
3336	ಆ
3337	ನಾಯಿಗಳ
3338	ಕಚ್ಚಾಟದಿಂದ
3339	ಅಸಹ್ಯಪಟುಕೊಳುವಂಗೆ
3340	ಅವಳ
3341	ಮುಂದಾರದಲಿ
3342	ಆಡಿದರೂ
3343	ಒಳಗೊಳಗೇ
3344	ಮುಜಗರ
3345	ಆದದ್ದು
3346	ಸುಳ್ಳಲ
3347	.
3348	ಕತ್ತಲೆಯಲಿ
3349	ಸಿಕ್ಕಿದ
3350	ಒಂಟಿ
3351	ಹೆಣ್ಣು
3352	ಅನೋ
3353	ಲೆಕ್ಕವೊ
3354	?
3355	ತನ್ನ
3356	ಕಂಡರೆ
3357	ಯಾವಾಗಲೂ
3358	ಬಾಯಿ
3359	ತುಂಬ
3360	ಮಾತಾಡಿಸುತಿದಳು
3361	ಅನೋ
3362	ಭಾವನೆಯೋ
3363	?
3364	ದುಕ್ಕ
3365	ಕರಗಿಸಿತು
3366	ಆ
3367	ಶಕುತಿ
3368	ಅದಲೆಕ್ಕ
3369	ಹಾಕುತಾ
3370	ಕಸ್ತೂರಿಯ
3371	ಮನಸು
3372	ಹಿಂದೆ
3373	ಸರಿಯಿತಲ
3374	:
3375	ಅವತ್ತು
3376	ಸಂತೆಯಿಂದ
3377	ಕಸ್ತೂರಿ
3378	ಹೊತೂ
3379	ಮುಂಚೆ
3380	ಬಂದಿದ್ದ
3381	.
3382	ನಾಳೆಗೆ
3383	ವಸಿ
3384	ಕೆಬ್ಬೆಮಣ್ಣು
3385	ಬೇಕಿದರಿಂದ
3386	ಗಂಡಹೆಂಡರು
3387	ಮಣ್ಣು
3388	ತರೋ
3389	ದಿಕೆ
3390	ಹೊಂಟರು
3391	.
3392	ಸಂತೆ
3393	ಕಡಲೆಪುರಿ
3394	ಕಾರ
3395	ಸ್ಯಾವಿಗೆಯ
3396	ತಿಮ್ಮು
3397	ತನ್ನ
3398	ಮಡಲಿಗೆ
3399	ಕಟಿಕೊಂಡು
3400	,
3401	ಕಸ್ತೂರಿ
3402	ಮಂಕರಿಯ
3403	ಕಂಕುಳಕೆ
3404	ಇರುಕಿಕೊಂಡು
3405	ಕೆಂಬಾರೆದೊಗೆಣೆ
3406	ಬಂದರು
3407	.
3408	ಮುಂಗಾರಿನ
3409	ಆರಂಭ
3410	ಪಳಗುಡುವ
3411	ಬಿಸಿಲು
3412	ಹೊಲಗಳ
3413	ಜೋಳ
3414	ನಳನಳಿಸುತಾ
3415	ಹಸಿರು
3416	ಚೆಲ್ಲಿತ್ತು
3417	ಗರಿಯೊಡೆದು
3418	ನಗುತಿರೊ
3419	ರಾಗಿ
3420	ಅಗೆ
3421	ಕಮ್ಮಗೆ
3422	ಮೂಗಿಗೆ
3423	ಬಡಿಯುತಿರೊ
3424	ಆಗತಾನೆ
3425	ಉಕ್ಕೆ
3426	ಹೊಡೆದ
3427	ಹೊಲದ
3428	ಮಣ್ಣು
3429	ಚಿಕುವ್ವೌ
3430	ಚಿಕುವ್ವೌ
3431	*
3432	ಅಂತ
3433	ತನ್ನ
3434	ಗೋಳಿನ
3435	ಕಥೆಗೆ
3436	ದನಿ
3437	ತಿರುಗಿರೋ
3438	ಅಳ್ಳಿಮರದ
3439	ಸುಳಿಯಲಿ
3440	ಕುಂತ
3441	ಕೋಗುಲೆಯ
3442	ಹಾಡು
3443	.
3444	ಪದ
3445	ಆಚೆ
3446	ಕಡೆಯಿದ್ದ
3447	ಮಾವಿನತೋಪಿಗೆ
3448	ತಟ್ಟಿ
3449	ಹಿಮ್ಮುಳಿ
3450	ಒಂದಕೆ
3451	ನಾಕಾಗಿ
3452	ನಾಕು
3453	ಎಂಟಾಗಿ
3454	ಚೆಲ್ಲು
3455	ಒಡೆಯುತಿತು
3456	.
3457	ಕಸ್ತೂರಿ
3458	-
3459	ತಿಮ್ಮುರು
3460	ದೊಣೆಯ
3461	ದಡದ
3462	ಮೇಲೆ
3463	ಕುಂತು
3464	ಕಡಲೆಪುರಿ
3465	ತಿನುತಾ
3466	ಕೋಗುಲೆಯ
3467	ದನಿಗೆ
3468	ದನಿ
3469	ಸೇರಿಸುತಾ
3470	ಆಡುತಿದರು
3471	.
3472	ಆಟರಲಿ
3473	,
3474	ಆಗಸದಲಿ
3475	ಆಕಡಿಂದ
3476	ಈಕಡೆಗೆ
3477	ಹಾಡಿಕೊಂಡು
3478	ಹಾರಾಡುತ್ತಿದ
3479	ಹಕ್ಕಿಯ
3480	ತೋರಿಸುತಾ
3481	"
3482	"
3483	ಕೇಳಲ್ಲಿ
3484	ಅದೇನಂತದೆ
3485	"
3486	"
3487	ಕೋಗಿಲೆ
3488	ತನ್ನ
3489	ಚಿಕ್ಕವ್ವನಿಗೆ
3490	ದಿನಾ
3491	ಮಲ್ಲಿಗೆ
3492	ಹೂ
3493	ತಂದುಕೊಡುತ್ತಿತ್ತು
3494	.
3495	ಹೀಗೆ
3496	ತಂದು
3497	ಕೊಟ್ಟ
3498	ಹೂವನ್ನೆಲ್ಲ
3499	ಕೊಡುವಂತೆ
3500	ಒಮ್ಮೆ
3501	ಕೇಳಿತು
3502	.
3503	ಆದರೆ
3504	ಹೂವೆಲ್ಲ
3505	ಬಾಡಿ
3506	ಕಮ್ಮಿಯಾಗಿದ್ದವು
3507	.
3508	ಹೂವಿನಲ್ಲಿ
3509	ವಾಸನೆಯೂ
3510	ಇರಲಿಲ್ಲ
3511	.
3512	ಇದಕಂಡು
3513	ಸಿಟ್ಟುಗೊಂಡ
3514	ಕೋಗಿಲೆ
3515	ಚಿಕ್ಕವ್ವನ
3516	ಕೊಂದು
3517	ಉಕ್ಕೆ
3518	ತೆರೆಯಲ್ಲಿ
3519	ಹೂತುಬಿಟ್ಟಿತು
3520	.
3521	ಆಮೇಲೆ
3522	ತನ್ನ
3523	ತಪ್ಪಿನ
3524	ಅರಿವಾಗಿ
3525	,
3526	ಮುಂಗಾರು
3527	ಉಕ್ಕೆ
3528	ಹೊಡೆವಾಗ
3529	ತನ್ನ
3530	ಚಿಕ್ಕವ್ವನ
3531	ನೆನೆದು
3532	ಕೂಗುತ್ತದೆ
3533	ಎಂಬ
3534	ದಂತ
3535	ಕಥೆಯಿದೆ
3536	.
3537	ಅಂತ
3538	ಹೆಂಡತಿಯ
3539	ಗಮನ
3540	ಎಳೆದ
3541	.
3542	ಟಿಟೀಟ್ಟು
3543	ಟುಱ್ರೇ
3544	ಟುಱ್ರೇ
3545	ಅಂತ
3546	ಒಂದೇ
3547	ಸಮನೆ
3548	ಸೋರೆಹಕ್ಕಿ
3549	ಕೂಗುತಿತು
3550	.
3551	ತಿಮ್ಮು
3552	"
3553	"
3554	ಹೂ
3555	,
3556	ಏನದು
3557	"
3558	"
3559	ಅಂದಳು
3560	-
3561	ಅದರಲಿ
3562	ಏನೂ
3563	ಹೆಚ್್ಗಾರಿಕೆ
3564	ಇಲವಲ
3565	ಅನೋ
3566	ಥರ
3567	.
3568	ಕಸ್ತೂರಿ
3569	"
3570	"
3571	ಸಱ್ಯಾಗಿ
3572	ಕೇಳು
3573	ಕುಂಬಾರ್್ಸೆಟ್ಟೀ
3574	ನೀ
3575	ಟುಱ್ರೇ
3576	ನಾಪುಱ್ರೇ
3577	ಅಂತ
3578	ನಮ್ಮನ್ನು
3579	ಬೈತಾ
3580	ಅದೆ
3581	.
3582	ಯಾಕೆ
3583	ಗೊತ್ತಾ
3584	"
3585	"
3586	ಅಂದ
3587	.
3588	ಕಿವಿಗೊಟ್ಟು
3589	ಆಲಿಸಿದ
3590	ತಿಮ್ಮು
3591	"
3592	"
3593	ಹೂನಲ್ಲ
3594	,
3595	ಹಂಗೇ
3596	ಕೇಳ್್ಸುತದೆ
3597	"
3598	"
3599	ಅಂತ
3600	ಹುಬ್ಬೇರಿಸಿದಳು
3601	.
3602	ಕಸ್ತೂರಿ
3603	"
3604	"
3605	ಅದ್ಯಾಕೆ
3606	ಹಂಗೆ
3607	ಬೈತದೆ
3608	ಅಂತ
3609	ನಿಂಗೆ
3610	ಗೊತ್ತಿಲ್್ವಾ
3611	"
3612	"
3613	ಅಂದ
3614	.
3615	ತಿಮ್ಮು
3616	ತಲೆ
3617	ಅಲುಗಾಡಿಸಿ
3618	"
3619	"
3620	ಏನೇಳು
3621	"
3622	"
3623	ಅಂದಳು
3624	.
3625	ತಿಮ್ಮು
3626	ಕನಿಕರಪಟು
3627	"
3628	"
3629	ಯಾರೋ
3630	ಒಬ್ಬ
3631	,
3632	ಯಾವುದೋ
3633	ಕಾಲದಾಗೆ
3634	ಮಾಡಿದ್್ಕ್ಕೆ
3635	ಅದುರ
3636	ವಂಸ
3637	ಇರೋಗಂಟ
3638	ಅದು
3639	ಹಾಡ್್ಕೊಂಡು
3640	ತಿರ್್ಗೋದು
3641	ತಪ್ಪಾಕ್ಕಿಲ್ಲ
3642	ಅಲ್್ವಾ
3643	?
3644	"
3645	"
3646	ಅಂದು
3647	ಗಂಡನ
3648	ಮಕ
3649	ನೋಡಿದಳು
3650	.
3651	ಅವನು
3652	"
3653	"
3654	ಅಯ್ಯೋ
3655	ಪಾಪ
3656	ಅಲ್್ವಾ
3657	"
3658	"
3659	ಅಂತ
3660	ಬಿದ್ದು
3661	ಬಿದ್ದು
3662	ನಕ್ಕ
3663	.
3664	ಗಂಡ
3665	ಯಾಕೆ
3666	ಹಿಂಗೆ
3667	ನಗಾಡುತಾನೆ
3668	ಅಂತ
3669	ನಿಧಾನಕೆ
3670	ತಿಳಿವು
3671	ಮಾಡಿಕೊಂಡ
3672	ತಿಮ್ಮು
3673	ಓ
3674	!
3675	ಕಟ್್ಕಥೆ
3676	ಹೇಳಿ
3677	ನನ್ನ
3678	ಬೆಪ್ಪಳನ
3679	ಮಾಡುತಾ
3680	ಅವನ್್
3681	ಅಂತ
3682	ತಿಳಿದು
3683	ಕೂಡಲೇ
3684	ಎದ್ದು
3685	ಅವನ
3686	ಭುಜಕ್ಕೆ
3687	ಗುದಿದಳು
3688	.
3689	ಅವನು
3690	ಇನೂವೋಟು
3691	ನಕ್ಕ
3692	.
3693	ಅವಳು
3694	"
3695	"
3696	ಒಂದುಕ್ಕೆ
3697	ಒಂದು
3698	ಕಥೆ
3699	ಕಟ್್ದಿದ್್ರೆ
3700	ಉಂಡುದ್ದು
3701	ಮೈ
3702	ಹತ್ತಾಕ್ಕಿಲ್ಲ
3703	"
3704	"
3705	ಅಂತ
3706	ರೇಗಿದಳು
3707	.
3708	ಆಟು
3709	ಹೊತ್ತಿಗಾಗಲೇ
3710	ಮರಗಳ
3711	ಸಂದಿಯಿಂದ
3712	ಗಾಳಿ
3713	ಮೇಲೆದ್ದು
3714	ಬೀಸತೊಡ
3715	ಗಿತ್ತು
3716	.
3717	ಸೋರೆಹಕ್ಕಿ
3718	ಕೋಗುಲೆ
3719	ಎಲ್ಲ
3720	ಹಾರಿ
3721	ಹೋಗಿದ್ದೊ
3722	.
3723	ಮಣ್ಣುಮೀಟಿ
3724	ತುಂಬೊ
3725	ಹೊತ್ತಿಗೆ
3726	ಸಮಯ
3727	ಸಂದದ್ದೇ
3728	ತಿಳಿಯನಿಲ
3729	.
